"id","fdc_id","nutrient_id","amount","data_points","derivation_id","min","max","median","footnote","min_year_acquired"
"2270217","334616","1217","0.18","1","1","","","","",""
"2270225","334616","1214","0.34","1","1","","","","",""
"2270224","334616","1220","0.28","1","1","","","","",""
"2270229","334617","1253","16.0","1","1","","","","",""
"2270230","334618","1009","7.3","1","1","","","","",""
"2270231","334619","1079","1.5","1","1","","","","",""
"2270259","334620","1259","0.001","1","1","","","","",""
"2270241","334620","1313","0.021","1","1","","","","",""
"2270252","334620","1273","0.005","1","1","","","","",""
"2270254","334620","1280","0.004","1","1","","","","",""
"2270257","334620","1301","0.003","1","1","","","","",""
"2270260","334620","1261","0.001","1","1","","","","",""
"2270242","334620","1304","0.015","1","1","","","","",""
"2270234","334620","1265","0.916","1","1","","","","",""
"2270249","334620","1406","0.006","1","1","","","","",""
"2270256","334620","1405","0.003","1","1","","","","",""
"2270245","334620","1306","0.011","1","1","","","","",""
"2270269","334620","1334","0.0","1","1","","","","",""
"2270247","334620","1411","0.007","1","1","","","","",""
"2270236","334620","1404","0.085","1","1","","","","",""
"2270243","334620","1300","0.013","1","1","","","","",""
"2270238","334620","1264","0.047","1","1","","","","",""
"2270270","334620","1312","0.0","1","1","","","","",""
"2270267","334620","1276","0.0","1","1","","","","",""
"2270253","334620","1263","0.004","1","1","","","","",""
"2270263","334620","1272","0.001","1","1","","","","",""
"2270266","334620","1333","0.0","1","1","","","","",""
"2270265","334620","1335","0.0","1","1","","","","",""
"2270233","334620","1316","1.1","1","1","","","","",""
"2270261","334620","1303","0.001","1","1","","","","",""
"2270250","334620","1262","0.005","1","1","","","","",""
"2270248","334620","1311","0.006","1","1","","","","",""
"2270235","334620","1266","0.446","1","1","","","","",""
"2270240","334620","1271","0.028","1","1","","","","",""
"2270251","334620","1321","0.005","1","1","","","","",""
"2270237","334620","1314","0.082","1","1","","","","",""
"2270239","334620","1277","0.032","1","1","","","","",""
"2270232","334620","1315","1.63","1","1","","","","",""
"2270264","334620","1260","0.0","1","1","","","","",""
"2270262","334620","1317","0.001","1","1","","","","",""
"2270246","334620","1267","0.008","1","1","","","","",""
"2270244","334620","1323","0.012","1","1","","","","",""
"2270255","334620","1299","0.003","1","1","","","","",""
"2270258","334620","1278","0.002","1","1","","","","",""
"2270268","334620","1305","0.0","1","1","","","","",""
"2270271","334621","1170","0.38","1","1","","","","",""
"2270273","334622","1004","5.19","1","1","","","","",""
"2270274","334622","1007","1.43","1","1","","","","",""
"2270272","334622","1051","76.5","1","1","","","","",""
"2270275","334622","1002","0.89","1","1","","","","",""
"2270276","334623","1166","0.04","1","1","","","","",""
"2270278","334624","1011","0.0","1","1","","","","",""
"2270282","334624","1010","0.39","1","1","","","","",""
"2270280","334624","1014","0.0","1","1","","","","",""
"2270281","334624","1075","0.0","1","1","","","","",""
"2270279","334624","1013","0.0","1","1","","","","",""
"2270277","334624","1012","0.18","1","1","","","","",""
"2270283","334625","1165","0.04","1","1","","","","",""
"2270284","334626","1178","0.11","1","1","","","","",""
"2270285","334627","1185","2.6","1","1","","","","",""
"2270286","334627","1183","3.0","1","1","","","","",""
"2270406","334628","2018","0.102","","4","","","","",""
"2270351","334628","1014","0.0","6","1","0.0","0.0","0.0","","2009"
"2270324","334628","1261","0.003","6","1","0.001","0.007","0.002","","2009"
"2270323","334628","1258","2.69","","4","","","","",""
"2270344","334628","1178","0.12","2","1","0.11","0.12","0.11","","2009"
"2270311","334628","1131","0.07","2","1","0.02","0.12","0.07","","2009"
"2270369","334628","1214","0.44","2","1","0.34","0.54","0.44","","2009"
"2270395","334628","1406","0.008","6","1","0.006","0.009","0.008","","2009"
"2270382","334628","1271","0.034","6","1","0.028","0.039","0.034","","2009"
"2270339","334628","1329","0.042","","4","","","","",""
"2270405","334628","2016","1.83","","4","","","","",""
"2270318","334628","1224","1.03","2","1","0.83","1.24","1.04","","2009"
"2270380","334628","1266","0.817","6","1","0.446","1.02","0.845","","2009"
"2270313","334628","1211","0.25","2","1","0.19","0.31","0.25","","2009"
"2270407","334628","2020","0.014","","4","","","","",""
"2270325","334628","1263","0.009","6","1","0.004","0.02","0.008","","2009"
"2270309","334628","1127","0.37","2","1","0.19","0.56","0.37","","2009"
"2270368","334628","1213","0.5","2","1","0.37","0.63","0.5","","2009"
"2270341","334628","1404","0.099","6","1","0.059","0.217","0.081","","2009"
"2270353","334628","1123","110.0","2","1","24.0","196.0","110.0","","2009"
"2270356","334628","1128","0.06","2","1","0.02","0.11","0.06","","2009"
"2270398","334628","1002","1.18","6","1","0.89","1.54","1.19","","2009"
"2270397","334628","1335","0.0","6","1","0.0","0.001","0.0","","2009"
"2270394","334628","1321","0.003","6","1","0.002","0.005","0.003","","2009"
"2270319","334628","1225","0.275","2","1","0.24","0.31","0.275","","2009"
"2270391","334628","1311","0.012","6","1","0.006","0.016","0.012","","2009"
"2270307","334628","1120","58.0","2","1","17.0","99.0","58.0","","2009"
"2270410","334628","2024","0.005","","4","","","","",""
"2270357","334628","1129","0.0","2","1","0.0","0.01","0.0","","2009"
"2270385","334628","1292","3.2","","4","","","","",""
"2270408","334628","2022","0.034","","4","","","","",""
"2270362","334628","1092","152.0","6","1","113.0","171.0","158.0","","2009"
"2270315","334628","1217","0.235","2","1","0.18","0.29","0.235","","2009"
"2270328","334628","1273","0.006","6","1","0.004","0.01","0.005","","2009"
"2270342","334628","1405","0.005","6","1","0.003","0.007","0.005","","2009"
"2270354","334628","1125","0.03","2","1","0.01","0.04","0.03","","2009"
"2270316","334628","1218","0.17","2","1","0.14","0.2","0.17","","2009"
"2270366","334628","1183","2.8","2","1","2.7","3.0","2.8","","2009"
"2270390","334628","1306","0.015","6","1","0.011","0.024","0.014","","2009"
"2270327","334628","1272","0.002","6","1","0.001","0.003","0.002","","2009"
"2270335","334628","1315","2.97","6","1","1.63","3.48","3.12","","2009"
"2270411","334628","2025","0.002","","4","","","","",""
"2270376","334628","1259","0.003","6","1","0.0","0.012","0.001","","2009"
"2270387","334628","1299","0.005","6","1","0.003","0.009","0.005","","2009"
"2270379","334628","1265","1.69","6","1","0.916","2.04","1.79","","2009"
"2270392","334628","1313","0.038","6","1","0.021","0.051","0.039","","2009"
"2270336","334628","1316","1.82","6","1","1.1","2.81","1.67","","2009"
"2270389","334628","1305","0.0","6","1","0.0","0.001","0.0","","2009"
"2270320","334628","1226","0.3","2","1","0.23","0.37","0.3","","2009"
"2270333","334628","1303","0.003","6","1","0.001","0.004","0.003","","2009"
"2270338","334628","1323","0.022","6","1","0.012","0.026","0.023","","2009"
"2270384","334628","1277","0.055","6","1","0.032","0.064","0.06","","2009"
"2270310","334628","1130","0.13","2","1","0.06","0.21","0.13","","2009"
"2270404","334628","2012","0.055","","4","","","","",""
"2270330","334628","1280","0.005","6","1","0.004","0.006","0.005","","2009"
"2270350","334628","1011","0.0","6","1","0.0","0.0","0.0","","2009"
"2270331","334628","1300","0.025","6","1","0.013","0.03","0.027","","2009"
"2270403","334628","2010","0.022","","4","","","","",""
"2270352","334628","1051","66.0","6","1","59.2","76.5","64.8","","2009"
"2270371","334628","1219","0.28","2","1","0.21","0.35","0.28","","2009"
"2270346","334628","1004","9.04","6","1","5.19","10.9","9.4","","2009"
"2270370","334628","1216","0.075","2","1","0.07","0.08","0.075","","2009"
"2270347","334628","1005","15.8","","49","","","","",""
"2270363","334628","1095","1.2","6","1","0.93","1.47","1.18","","2009"
"2270393","334628","1314","0.148","6","1","0.082","0.18","0.155","","2009"
"2270373","334628","1221","0.175","2","1","0.14","0.21","0.175","","2009"
"2270381","334628","1267","0.018","6","1","0.008","0.025","0.019","","2009"
"2270317","334628","1222","0.35","2","1","0.28","0.42","0.35","","2009"
"2270412","334628","2026","0.038","","4","","","","",""
"2270378","334628","1262","0.009","6","1","0.005","0.019","0.008","","2009"
"2270343","334628","1411","0.01","6","1","0.007","0.012","0.01","","2009"
"2270334","334628","1312","0.0","6","1","0.0","0.001","0.0","","2009"
"2270326","334628","1264","0.098","6","1","0.047","0.123","0.107","","2009"
"2270401","334628","1330","0.015","","4","","","","",""
"2270364","334628","1103","9.8","2","1","6.1","13.6","9.8","","2009"
"2270314","334628","1215","0.165","2","1","0.14","0.19","0.165","","2009"
"2270383","334628","1276","0.0","6","1","0.0","0.0","0.0","","2009"
"2270308","334628","1122","85.0","2","1","65.0","105.0","85.0","","2009"
"2270361","334628","1087","75.0","6","1","19.0","134.0","72.0","","2009"
"2270409","334628","2023","0.002","","4","","","","",""
"2270359","334628","1170","0.365","2","1","0.35","0.38","0.365","","2009"
"2270400","334628","1050","15.4","","4","","","","",""
"2270322","334628","1257","0.058","","4","","","","",""
"2270365","334628","1109","0.53","2","1","0.2","0.85","0.53","","2009"
"2270296","334628","1090","26.2","6","1","20.9","31.8","26.5","","2009"
"2270295","334628","1089","0.87","6","1","0.57","1.2","0.9","","2009"
"2270292","334628","1062","728.0","","49","","","","",""
"2270303","334628","1107","113.0","2","1","31.0","195.0","113.0","","2009"
"2270298","334628","1093","473.0","6","1","412.0","573.0","450.0","","2009"
"2270289","334628","1009","12.5","6","1","7.3","16.8","13.4","","2009"
"2270293","334628","1075","0.0","6","1","0.0","0.0","0.0","","2009"
"2270290","334628","1012","0.21","6","1","0.18","0.35","0.18","","2009"
"2270299","334628","1098","0.05","6","1","0.025","0.083","0.052","","2009"
"2270302","334628","1106","12.0","","49","","","","",""
"2270301","334628","1105","1.0","2","1","0.0","1.0","1.0","","2009"
"2270291","334628","1013","0.0","6","1","0.0","0.0","0.0","","2009"
"2270287","334628","1003","7.38","","49","5.56","9.62","7.44","",""
"2270288","334628","1007","1.82","6","1","1.43","2.21","1.74","","2009"
"2270294","334628","1079","2.4","6","1","1.5","3.1","2.5","","2009"
"2270304","334628","1108","0.0","2","1","0.0","0.0","0.0","","2009"
"2270300","334628","1101","0.186","6","1","0.13","0.377","0.144","","2009"
"2270297","334628","1091","120.0","6","1","72.0","158.0","122.0","","2009"
"2270312","334628","1210","0.06","2","1","0.04","0.08","0.06","","2009"
"2270355","334628","1126","4.13","2","1","2.38","5.87","4.13","","2009"
"2270372","334628","1220","0.355","2","1","0.28","0.43","0.355","","2009"
"2270367","334628","1212","0.245","2","1","0.18","0.31","0.245","","2009"
"2270360","334628","1175","0.132","2","1","0.128","0.135","0.132","","2009"
"2270340","334628","1333","0.0","6","1","0.0","0.0","0.0","","2009"
"2270349","334628","1010","0.24","6","1","0.18","0.39","0.18","","2009"
"2270396","334628","1334","0.001","6","1","0.0","0.001","0.001","","2009"
"2270388","334628","1304","0.039","6","1","0.015","0.054","0.044","","2009"
"2270358","334628","1167","1.29","2","1","0.78","1.81","1.3","","2009"
"2270402","334628","2009","0.003","","4","","","","",""
"2270321","334628","1253","20.0","6","1","16.0","23.0","22.0","","2009"
"2270374","334628","1223","0.555","2","1","0.43","0.68","0.555","","2009"
"2270377","334628","1260","0.001","6","1","0.0","0.009","0.0","","2009"
"2270306","334628","1166","0.05","2","1","0.04","0.06","0.05","","2009"
"2270345","334628","1185","5.1","2","1","2.6","7.6","5.1","","2009"
"2270375","334628","1227","0.245","2","1","0.19","0.3","0.245","","2009"
"2270348","334628","1008","174.0","","49","","","","",""
"2270305","334628","1165","0.04","2","1","0.04","0.04","0.04","","2009"
"2270329","334628","1278","0.002","6","1","0.001","0.003","0.002","","2009"
"2270413","334628","1085","7.98","","4","","","","",""
"2270386","334628","1293","2.03","","4","","","","",""
"2270332","334628","1301","0.004","6","1","0.002","0.006","0.003","","2009"
"2270337","334628","1317","0.001","6","1","0.001","0.002","0.001","","2009"
"2270399","334628","1063","0.46","","4","","","","",""
"13338559","334628","2047","174","","1","","","","",""
"2270419","334636","1090","48.2","1","1","","","","",""
"2270415","334636","1095","0.99","1","1","","","","",""
"2270422","334636","1092","265.0","1","1","","","","",""
"2270416","334636","1087","35.0","1","1","","","","",""
"2270421","334636","1091","128.0","1","1","","","","",""
"2270420","334636","1101","0.318","1","1","","","","",""
"2270414","334636","1093","211.0","1","1","","","","",""
"2270417","334636","1098","0.129","1","1","","","","",""
"2270418","334636","1089","1.27","1","1","","","","",""
"2270423","334637","1009","23.9","1","1","","","","",""
"2270424","334638","1079","6.1","1","1","","","","",""
"2270459","334639","1272","0.001","1","1","","","","",""
"2270434","334639","1313","0.031","1","1","","","","",""
"2270452","334639","1303","0.002","1","1","","","","",""
"2270435","334639","1267","0.025","1","1","","","","",""
"2270458","334639","1334","0.001","1","1","","","","",""
"2270439","334639","1271","0.012","1","1","","","","",""
"2270453","334639","1321","0.002","1","1","","","","",""
"2270436","334639","1300","0.022","1","1","","","","",""
"2270433","334639","1304","0.041","1","1","","","","",""
"2270426","334639","1316","2.47","1","1","","","","",""
"2270437","334639","1306","0.02","1","1","","","","",""
"2270427","334639","1265","1.38","1","1","","","","",""
"2270454","334639","1317","0.002","1","1","","","","",""
"2270443","334639","1301","0.008","1","1","","","","",""
"2270447","334639","1405","0.005","1","1","","","","",""
"2270457","334639","1260","0.001","1","1","","","","",""
"2270432","334639","1277","0.055","1","1","","","","",""
"2270430","334639","1314","0.106","1","1","","","","",""
"2270431","334639","1264","0.067","1","1","","","","",""
"2270455","334639","1312","0.002","1","1","","","","",""
"2270442","334639","1263","0.008","1","1","","","","",""
"2270456","334639","1259","0.001","1","1","","","","",""
"2270425","334639","1315","3.0","1","1","","","","",""
